task_id,dataset_id,dataset,seed,model,n_train,n_val,n_test,accuracy,macro_f1,brier,ece,search_time_sec,fit_time_sec,inference_time_sec,selected_config_index,selected_params_json
11,11,balance-scale,11,Random Forest,375,125,125,0.88,0.6162900188323918,0.19559241973195618,0.09964276516076513,2.5256639999570325,0.1460905410349369,0.027656291029416025,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,11,Extra Trees,375,125,125,0.856,0.6070790477570139,0.2059623111111111,0.08424000000000002,2.0003697091015056,0.10220566694624722,0.027546541998162866,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
11,11,balance-scale,11,HistGradientBoosting,375,125,125,0.872,0.61337513061651,0.1711765054574923,0.08396952631302936,11.692489958018996,1.0499183329520747,0.018647666089236736,3,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
11,11,balance-scale,11,MLP,375,125,125,0.984,0.9738104631894579,0.02744343665118086,0.04273581599273558,2.7148395420517772,0.23257358302362263,0.0007635840447619557,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}"
11,11,balance-scale,17,Logistic Regression,375,125,125,0.872,0.7420289855072464,0.15991118587809924,0.03075047736240498,0.05078737495932728,0.0026058750227093697,0.0005891670007258654,11,"{""C"": 1000.0, ""class_weight"": null}"
11,11,balance-scale,17,Random Forest,375,125,125,0.88,0.6188034188034188,0.23049809560704415,0.107876952010952,2.353130541043356,0.13366216700524092,0.027062707929871976,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,17,Extra Trees,375,125,125,0.8,0.5872794079594266,0.2529152,0.0977866666666667,1.9769934579962865,0.10396354098338634,0.02720804198179394,1,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}"
11,11,balance-scale,17,HistGradientBoosting,375,125,125,0.84,0.6005895357406043,0.2134789611121316,0.050607343600350914,12.331916584051214,0.846695041982457,0.012681624968536198,9,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
11,11,balance-scale,17,MLP,375,125,125,0.968,0.9217391304347826,0.03902064134403544,0.022203354367952108,2.6880338329356164,0.296804542071186,0.0007538329809904099,8,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
11,11,balance-scale,23,Logistic Regression,375,125,125,0.88,0.7991455166006111,0.20833638653036923,0.06037573346713678,0.05176358309108764,0.0029269589576870203,0.0005989159690216184,12,"{""C"": 1000.0, ""class_weight"": ""balanced""}"
11,11,balance-scale,23,Random Forest,375,125,125,0.864,0.6051789077212806,0.2463731625383028,0.09496575557775559,2.402921583969146,0.15509799995925277,0.025163042009808123,3,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,23,Extra Trees,375,125,125,0.872,0.6082551244338609,0.24149105763441164,0.11179217856217856,1.9641573339467868,0.1395022920332849,0.027626332943327725,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,23,HistGradientBoosting,375,125,125,0.832,0.629479682111261,0.23694600198986568,0.07345503408188371,12.158797541982494,1.5013665000442415,0.01616820809431374,8,"{""learning_rate"": 0.1, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}"
11,11,balance-scale,23,MLP,375,125,125,0.976,0.9476708074534161,0.04472428787217351,0.019322982268085744,2.7876642079791054,0.21213604102376848,0.0008447089930996299,12,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}"
11,11,balance-scale,31,Logistic Regression,375,125,125,0.816,0.700557656898719,0.4199963949936707,0.3086918873525631,0.05434279202017933,0.0026839589700102806,0.0006610419368371367,2,"{""C"": 0.01, ""class_weight"": ""balanced""}"
11,11,balance-scale,31,Random Forest,375,125,125,0.88,0.6193870277975767,0.22705191991424742,0.1055814386354386,2.4072728749597445,0.14805429195985198,0.025615249993279576,4,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,31,Extra Trees,375,125,125,0.88,0.6162464985994398,0.22577601624011137,0.11167255625855638,1.997871500090696,0.11070933297742158,0.028106166049838066,7,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}"
11,11,balance-scale,31,HistGradientBoosting,375,125,125,0.84,0.6368176890300784,0.2242202585429992,0.08113166781786267,12.15199979103636,1.0353240000549704,0.014530417043715715,9,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}"
11,11,balance-scale,31,MLP,375,125,125,0.96,0.9128881987577641,0.04364672875108224,0.02831290610120352,2.7361955840606242,0.3042299159569666,0.0008579170098528266,8,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}"
11,11,balance-scale,47,Logistic Regression,375,125,125,0.888,0.822050053308318,0.2010022126118457,0.05669344775895575,0.052551250089891255,0.0028011250542476773,0.0005986670730635524,12,"{""C"": 1000.0, ""class_weight"": ""balanced""}"
