dataset,seed,model,config_index,params_json,error,val_macro_f1,val_accuracy,val_brier,val_ece,val_fit_time_sec
segment,17,Extra Trees,12,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9741804532661185,0.974025974025974,0.048036086686825546,0.05062949768655647,0.2018824169645086
segment,17,HistGradientBoosting,1,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9848793276274191,0.9848484848484849,0.027659627566481902,0.010761687444204335,3.568855582969263
segment,17,HistGradientBoosting,2,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9741215310389185,0.974025974025974,0.036437455494383916,0.016933565319576408,3.145360500086099
segment,17,HistGradientBoosting,3,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9805636811923295,0.9805194805194806,0.029708304994376537,0.012181283296471904,3.718311667093076
segment,17,HistGradientBoosting,4,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9762878744397427,0.9761904761904762,0.03172251325852776,0.011905839186560496,6.431295583024621
segment,17,HistGradientBoosting,5,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9762875017423603,0.9761904761904762,0.032927791379047666,0.016891434027419786,4.157636124989949
segment,17,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9784350007476755,0.9783549783549783,0.029873497411189116,0.01669935632197548,5.530076791997999
segment,17,HistGradientBoosting,7,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9784675496524048,0.9783549783549783,0.03110612285422119,0.011252106980858833,3.296982292085886
segment,17,HistGradientBoosting,8,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9806149462638013,0.9805194805194806,0.03033354141279341,0.011552603312194416,5.124886500067078
segment,17,HistGradientBoosting,9,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.9805675696071047,0.9805194805194806,0.03304373888147605,0.013290870278786891,2.855177666991949
segment,17,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.982714825462917,0.9826839826839827,0.02775552453604958,0.010200338609373761,6.434441167046316
segment,17,HistGradientBoosting,11,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9805636811923295,0.9805194805194806,0.028358789565731755,0.012399096182738937,2.8839920420432463
segment,17,HistGradientBoosting,12,"{""learning_rate"": 0.05, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9848801696886361,0.9848484848484849,0.02767692349014907,0.010493771638567302,5.351252874941565
segment,17,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9064736281987787,0.9069264069264069,0.1556121201943151,0.10628205426338648,0.3099185419268906
segment,17,MLP,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.8969693446548164,0.8982683982683982,0.15149765499067094,0.0895033694085884,0.17496783297974616
segment,17,MLP,3,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.9593053294284698,0.9588744588744589,0.06267837258141255,0.023933102421519508,0.23968412505928427
segment,17,MLP,4,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",,0.8981190898867534,0.8982683982683982,0.12816976852094603,0.06626807371047395,0.0969352499814704
segment,17,MLP,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.8969693446548164,0.8982683982683982,0.1515013234396121,0.08951490701084876,0.17480745795182884
segment,17,MLP,6,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.943445318040738,0.9437229437229437,0.08131817072426531,0.03392665561824572,0.17317579197697341
segment,17,MLP,7,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.8969693446548164,0.8982683982683982,0.15149523156906974,0.0895044785505891,0.17501429200638086
segment,17,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9064736281987787,0.9069264069264069,0.15560086029810347,0.1062838228328076,0.3013726669596508
segment,17,MLP,9,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8933725314795701,0.8939393939393939,0.17141954440063445,0.10994731283530015,0.14905429095961154
segment,17,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",,0.9546925221561786,0.9545454545454546,0.06740850474793057,0.01642296072295543,0.192929666955024
segment,17,MLP,11,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0003}",,0.8933725314795701,0.8939393939393939,0.1714117144882827,0.1099317727898143,0.14844816690310836
segment,17,MLP,12,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.0001}",,0.8634813659996736,0.8636363636363636,0.2998934817943139,0.2442850399023606,0.18872574996203184
segment,23,Logistic Regression,1,"{""C"": 0.05, ""class_weight"": ""balanced""}",,0.8947100888678275,0.8961038961038961,0.1837878657195066,0.1295408005915111,0.009662333992309868
segment,23,Logistic Regression,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",,0.9232142322996845,0.9242424242424242,0.10462136349727684,0.03701225027961763,0.013515958096832037
segment,23,Logistic Regression,3,"{""C"": 5.0, ""class_weight"": null}",,0.9412675256014948,0.9415584415584416,0.08384319227249161,0.02578752136810352,0.014312540995888412
segment,23,Logistic Regression,4,"{""C"": 1.0, ""class_weight"": null}",,0.9232142322996845,0.9242424242424242,0.10462136349727684,0.03701225027961763,0.01306491601280868
segment,23,Logistic Regression,5,"{""C"": 0.2, ""class_weight"": ""balanced""}",,0.9144172108789536,0.9155844155844156,0.1387159398122115,0.08257881274720527,0.01037083298433572
segment,23,Logistic Regression,6,"{""C"": 0.05, ""class_weight"": null}",,0.8947100888678275,0.8961038961038961,0.1837878657195066,0.1295408005915111,0.00879283295944333
segment,23,Logistic Regression,7,"{""C"": 20.0, ""class_weight"": ""balanced""}",,0.9435891315590563,0.9437229437229437,0.0749555945680784,0.01670904912118799,0.01928808307275176
segment,23,Logistic Regression,8,"{""C"": 20.0, ""class_weight"": null}",,0.9435891315590563,0.9437229437229437,0.0749555945680784,0.01670904912118799,0.019347290974110365
segment,23,Logistic Regression,9,"{""C"": 5.0, ""class_weight"": ""balanced""}",,0.9412675256014948,0.9415584415584416,0.08384319227249161,0.02578752136810352,0.014023708063177764
segment,23,Logistic Regression,10,"{""C"": 0.01, ""class_weight"": null}",,0.8711786433256969,0.8744588744588745,0.29234004508067574,0.26266987710186246,0.007017041090875864
segment,23,Logistic Regression,11,"{""C"": 0.01, ""class_weight"": ""balanced""}",,0.8711786433256969,0.8744588744588745,0.29234004508067574,0.26266987710186246,0.0071237500524148345
segment,23,Logistic Regression,12,"{""C"": 0.2, ""class_weight"": null}",,0.9144172108789536,0.9155844155844156,0.1387159398122115,0.08257881274720527,0.009851375012658536
segment,23,Random Forest,1,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9824945492729692,0.9826839826839827,0.03527301587301587,0.03874458874458875,0.2111587499966845
segment,23,Random Forest,2,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9847292650230227,0.9848484848484849,0.03849291989246397,0.05932564379350889,0.19032829196657985
segment,23,Random Forest,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9869293613654515,0.987012987012987,0.04245999678168132,0.06706680981140424,0.17769841698464006
segment,23,Random Forest,4,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9847127476683839,0.9848484848484849,0.035624874822372365,0.04261994583117427,0.20223233301658183
segment,23,Random Forest,5,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9804347366086396,0.9805194805194806,0.05744660131187032,0.08559556195633458,0.17562524997629225
segment,23,Random Forest,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9869293613654515,0.987012987012987,0.04245999678168132,0.06706680981140424,0.17612562503200024
segment,23,Random Forest,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9824780319183305,0.9826839826839827,0.03763652432742235,0.04403844247116245,0.19456720806192607
segment,23,Random Forest,8,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9847292650230227,0.9848484848484849,0.038303030303030304,0.05773448773448776,0.18701375008095056
segment,23,Random Forest,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9804316004027959,0.9805194805194806,0.04791007378783376,0.0580840359276823,0.20002045796718448
segment,23,Random Forest,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9783025404465926,0.9783549783549783,0.048216781703206785,0.057332688562792194,0.2036430420121178
segment,23,Random Forest,11,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9824780319183305,0.9826839826839827,0.03763652432742236,0.04403844247116245,0.22418291599024087
segment,23,Random Forest,12,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9824945492729692,0.9826839826839827,0.03527301587301587,0.03874458874458875,0.20997533295303583
segment,23,Extra Trees,1,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.029372342472342473,0.041717171717171785,0.12666408298537135
segment,23,Extra Trees,2,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9870122358844162,0.987012987012987,0.060772706391949705,0.10839471798410144,0.13767299999017268
segment,23,Extra Trees,3,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.048889053235166235,0.08923952283963565,0.12468320899643004
segment,23,Extra Trees,4,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.036427357249722694,0.060600950980595786,0.12822262500412762
segment,23,Extra Trees,5,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9718353436097672,0.9718614718614719,0.10574712694746015,0.16754155860862543,0.12908983300440013
segment,23,Extra Trees,6,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.04869329270819273,0.08906529232117938,0.12439866689965129
segment,23,Extra Trees,7,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9848312165364338,0.9848484848484849,0.03544226777569453,0.05601679747861177,0.13532179198227823
segment,23,Extra Trees,8,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.03621875901875902,0.06139971139971129,0.12936320796143264
segment,23,Extra Trees,9,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9870122358844162,0.987012987012987,0.05626172948744468,0.09842986445690087,0.1373190419981256
segment,23,Extra Trees,10,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",,0.9848301038357758,0.9848484848484849,0.05903929051816056,0.10044584128433477,0.12778358301147819
segment,23,Extra Trees,11,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""n_estimators"": 300}",,0.9848312165364338,0.9848484848484849,0.03544226777569453,0.05601679747861177,0.13470566703472286
segment,23,Extra Trees,12,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}",,0.9869775746855366,0.987012987012987,0.029379509379509377,0.04173881673881667,0.13982383301481605
segment,23,HistGradientBoosting,1,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9847121320687273,0.9848484848484849,0.023839052063793116,0.01161238081353377,1.6124785830033943
segment,23,HistGradientBoosting,2,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 20}",,0.9825487944890929,0.9826839826839827,0.02526864454304854,0.010152310815625658,2.0017969170585275
segment,23,HistGradientBoosting,3,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.980446879743955,0.9805194805194806,0.028851983841711528,0.012930980073793816,1.274113249965012
segment,23,HistGradientBoosting,4,"{""learning_rate"": 0.1, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9826472818881545,0.9826839826839827,0.02670948081698265,0.011561453438444409,2.082926250062883
segment,23,HistGradientBoosting,5,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.982677846008296,0.9826839826839827,0.02521685230667744,0.013595414450856946,4.677035124972463
segment,23,HistGradientBoosting,6,"{""learning_rate"": 0.03, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9825998714030575,0.9826839826839827,0.024008410489087514,0.02096789389665432,4.527362749911845
segment,23,HistGradientBoosting,7,"{""learning_rate"": 0.1, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9847644978000204,0.9848484848484849,0.02484060472504315,0.014381902337385009,2.645073375082575
segment,23,HistGradientBoosting,8,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 15, ""min_samples_leaf"": 10}",,0.982611506140918,0.9826839826839827,0.025245992554644842,0.016793383081679793,3.4622943340800703
segment,23,HistGradientBoosting,9,"{""learning_rate"": 0.05, ""max_depth"": 6, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 10}",,0.9761372580400092,0.9761904761904762,0.025560417131849218,0.009302208423774163,3.4576681669568643
segment,23,HistGradientBoosting,10,"{""learning_rate"": 0.05, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9847121320687273,0.9848484848484849,0.024517927791508284,0.014068829936822878,5.286621042061597
segment,23,HistGradientBoosting,11,"{""learning_rate"": 0.03, ""max_depth"": 12, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9847278073621492,0.9848484848484849,0.025490890960443255,0.018242791116734193,7.295092959073372
segment,23,HistGradientBoosting,12,"{""learning_rate"": 0.03, ""max_depth"": null, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",,0.9847278073621492,0.9848484848484849,0.025638332755833132,0.019535548053697317,8.276390374987386
segment,23,MLP,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0003}",,0.9608052511111687,0.961038961038961,0.07264038826816992,0.0396891490807692,0.4578074589371681
segment,23,MLP,2,"{""alpha"": 0.001, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8468904586698182,0.8506493506493507,0.24717290941266515,0.1629932180569223,0.062141957925632596
segment,23,MLP,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.9672769964779057,0.9675324675324676,0.04960698931978797,0.014463948207441775,0.33306075003929436
segment,23,MLP,4,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.0001}",,0.8816715831510884,0.8852813852813853,0.2103711836049711,0.146097176155472,0.2988298749551177
segment,23,MLP,5,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0003}",,0.9250812699593094,0.9264069264069265,0.12726062501301322,0.0780524855557115,0.16823179100174457
segment,23,MLP,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0003}",,0.8494369015220563,0.8528138528138528,0.31871281742053287,0.25865641694953456,0.08742687501944602
segment,23,MLP,7,"{""alpha"": 0.001, ""hidden_layer_sizes"": [256, 128], ""learning_rate_init"": 0.001}",,0.9695126928209635,0.9696969696969697,0.04935334130122051,0.017814440484130997,0.3306607500417158
segment,23,MLP,8,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.8495438715700191,0.8528138528138528,0.32012893234406103,0.26066921165937645,0.18474666599649936
segment,23,MLP,9,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",,0.9007008586428641,0.9025974025974026,0.15374033404389453,0.09611166605276365,0.3005683340597898
segment,23,MLP,10,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.001}",,0.9631834331082452,0.9632034632034632,0.05544999114378685,0.024092761103815297,0.19908087502699345
segment,23,MLP,11,"{""alpha"": 1e-05, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",,0.8468904586698182,0.8506493506493507,0.2471652896423783,0.1629812594785708,0.061831792001612484
segment,23,MLP,12,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.0001}",,0.8495438715700191,0.8528138528138528,0.32012996875250066,0.2606705395632375,0.20306566706858575
segment,31,Logistic Regression,1,"{""C"": 0.2, ""class_weight"": null}",,0.9198381168704566,0.9199134199134199,0.12504596513212576,0.08514368791014153,0.01206358300987631
